name,nation,rep_nation,distributor,date3,month,year,sales0,boxoffice_num0,num_of_screen0,num_of_screening0,nation2,num_of_ch,major_distributor,grade,time,gen1,gen2,gen3,gen4,gen5,gen6,gen7,gen8,gen9,gen10,gen11,gen12,gen13,gen14,gen15,gen16,gen17,gen18,sales_share,a_avg_dir,r_avg_dir,a_avg_act,r_avg_act
카3: 새로운 도전,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2017.7.13,7.0,2017.0,3599544501.0,487916,800,14906,미국,3,1.0,전체 관람가,109.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.20%,480000.0,8.62,103800.0333,8.25425
카메라를 멈추면 안 돼!,일본,일본,"(주)디오시네마,(주)영화사 그램",2018.8.23,8.0,2018.0,172662766.0,19762,57,1482,기타,5,0.0,15세 관람가,57.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00%,0.0,0.0,10769.5,7.705
카센타,한국,한국,(주)트리플픽쳐스,2019.11.27,11.0,2019.0,111472000.0,14659,138,1544,한국,0,0.0,15세 관람가,97.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00%,418333.3333,5.58,506017.5833,7.959375
카운슬러,미국,"미국,영국",이십세기폭스코리아(주),2013.11.14,11.0,2013.0,966623000.0,133272,293,7740,미국,0,1.0,청소년 관람불가,117.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.10%,203108.6,8.402,338074.5667,7.879166667
카운트다운,미국,미국,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온",2019.12.12,12.0,2019.0,610621000.0,73305,238,3938,미국,4,0.0,청소년 관람불가,90.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00%,73000.0,6.78,213550.0,6.755666667
카이: 거울 호수의 전설,한국,한국,메가박스중앙(주)플러스엠,2016.8.17,8.0,2016.0,182873800.0,24675,172,1555,한국,6,0.0,전체 관람가,96.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,121522.75,7.865,8200.0,7.95
카이트,미국,미국,(주)누리픽쳐스,2015.6.11,6.0,2015.0,66844000.0,11287,50,147,미국,0,0.0,청소년 관람불가,90.0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.00%,0.0,0.0,184128.8611,6.730833333
카트,한국,한국,(주)리틀빅픽쳐스,2014.11.13,11.0,2014.0,5912676633.0,812490,544,28547,한국,0,0.0,12세 관람가,104.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.40%,125195.4286,7.757142857,1378425.893,8.060383929
카페 6,대만,대만,(주)라이크콘텐츠,2016.11.16,11.0,2016.0,196383500.0,28353,126,2794,기타,4,0.0,12세 관람가,103.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00%,0.0,0.0,15802.63889,6.711666667
카페 소사이어티,미국,미국,"찬란,CGV아트하우스",2016.9.14,9.0,2016.0,1047396666.0,126460,199,6371,미국,3,0.0,15세 관람가,96.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.10%,60000.0,7.565,299042.5,7.678166667
캐롤,미국,"미국,영국",CGV아트하우스,2016.2.4,2.0,2016.0,2645756616.0,319357,288,11092,미국,0,0.0,청소년 관람불가,118.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.20%,99458.4,8.28,242711.9444,8.244984127
캐리tv 러브콘서트 더 무비,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트,2019.8.7,8.0,2019.0,230599700.0,29277,155,1538,한국,0,1.0,전체 관람가,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.0,0.0,0.0,0.0
캐리비안의 해적: 죽은 자는 말이 없다,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2017.5.24,5.0,2017.0,24975495122.0,3049894,1357,85225,미국,5,1.0,12세 관람가,129.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.40%,1525833.333,7.880833333,902446.4876,7.890033333
캐치미,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2013.12.18,12.0,2013.0,3396292000.0,494126,568,16864,한국,0,1.0,12세 관람가,115.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00%,0.0,0.0,3246696.0,7.816666667
캐치미,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2013.12.18,12.0,2013.0,3293262500.0,480434,517,16151,한국,0,1.0,12세 관람가,115.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.20%,0.0,0.0,3246696.0,7.816666667
캡틴 마블,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2019.3.6,3.0,2019.0,51507488723.0,5802810,2100,186382,미국,4,1.0,12세 관람가,123.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2.70%,5800000.0,8.165,2317164.979,7.6825
캡틴 샤키,독일,독일,예지림엔터테인먼트,2018.11.22,11.0,2018.0,106257150.0,15100,175,888,기타,6,0.0,전체 관람가,77.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.00%,18634.66667,8.556666667,37104.4,7.621666667
캡틴 스터비,미국,"미국,아일랜드,프랑스,캐나다,영국",(주)디스테이션,2018.11.1,11.0,2018.0,180511600.0,24788,276,1557,미국,3,0.0,전체 관람가,85.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.00%,0.0,0.0,446016.5556,8.1755
캡틴 아메리카: 시빌 워,미국,미국,월트디즈니컴퍼니코리아(주),2016.4.27,4.0,2016.0,72672111827.0,8677249,1991,161696,미국,3,1.0,12세 관람가,147.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4.20%,7590000.0,7.202222222,6795666.667,8.931666667
캡틴 아메리카: 윈터 솔져,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2014.3.26,3.0,2014.0,31711040385.0,3963251,1106,110109,미국,3,1.0,15세 관람가,136.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1.90%,7590000.0,7.202222222,2406211.333,8.235
캡틴 필립스,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2013.10.23,10.0,2013.0,1679067434.0,241514,302,10623,미국,6,1.0,15세 관람가,134.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.10%,979500.0,8.428333333,615285.475,8.75
캡틴 하록,일본,일본,(주)박수엔터테인먼트,2014.1.16,1.0,2014.0,134005500.0,17977,120,1108,기타,0,0.0,12세 관람가,115.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.00%,6236.0,7.526666667,122761.7556,8.047666667
캣츠,미국,"미국,영국",유니버설픽쳐스인터내셔널 코리아(유),2019.12.24,12.0,2019.0,6093167690.0,728328,1143,22732,미국,7,1.0,0,109.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.30%,12000.0,9.16,105242.1833,7.155
커다랗고 커다랗고 커다란 배,덴마크,덴마크,예지림엔터테인먼트,2018.5.3,5.0,2018.0,747704900.0,95459,350,3440,기타,0,0.0,전체 관람가,77.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.0,0.0,0.0,0.0
커런트 워,미국,미국,(주)이수C&E,2019.8.22,8.0,2019.0,1817540600.0,210945,276,10983,미국,4,0.0,12세 관람가,108.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.10%,210000.0,8.11,232482.6167,8.2365
커뮤터,영국,"영국,미국",메가박스중앙(주)플러스엠,2018.1.24,1.0,2018.0,2286690955.0,286062,575,16145,기타,0,0.0,15세 관람가,104.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.10%,0.0,0.0,0.0,0.0
커터,한국,한국,(주)스톰픽쳐스코리아,2016.3.30,3.0,2016.0,151165500.0,19405,199,3093,한국,0,0.0,청소년 관람불가,103.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.00%,0.0,0.0,1575108.944,7.468055556
컨저링,미국,미국,워너브러더스 코리아(주),2013.9.17,9.0,2013.0,16353225777.0,2262758,563,48616,미국,1,1.0,15세 관람가,134.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.10%,0.0,3.11,0.0,3.11
컨저링 2,미국,미국,워너브러더스 코리아(주),2016.6.9,6.0,2016.0,15759374229.0,1928605,640,45816,미국,6,1.0,15세 관람가,134.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.90%,960142.8571,7.881428571,581750.79,7.8496
컨택트,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2017.2.2,2.0,2017.0,5214551521.0,634150,605,22770,미국,2,1.0,12세 관람가,145.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.30%,465283.4444,8.343333333,155300.1667,8.235
컬러풀 웨딩즈,프랑스,프랑스,(주)이수C&E,2014.10.16,10.0,2014.0,1455808980.0,190384,343,12956,기타,6,0.0,12세 관람가,97.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,190000.0,8.58,101166.6667,7.866666667
코블러,미국,미국,씨네그루(주)다우기술,2015.4.8,4.0,2015.0,318637732.0,41444,250,4534,미국,0,0.0,15세 관람가,99.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,546788.6333,8.436666667,447552.3033,7.965833333
코비: 블루 엘리펀트의 전설,태국,태국,(주)영화사 빅,2013.12.5,12.0,2013.0,165671000.0,27463,104,1034,기타,9,0.0,전체 관람가,95.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,28000.0,8.54,215950.125,9.144375
코스모폴리스,캐나다,"캐나다,프랑스,포르투갈,이탈리아",(주)더블앤조이픽쳐스,2013.6.27,6.0,2013.0,96450200.0,12769,27,779,기타,4,0.0,청소년 관람불가,109.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,16305.0,7.418,499662.5708,7.7455
코코,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2018.1.11,1.0,2018.0,27685479440.0,3510017,1177,85925,미국,0,1.0,전체 관람가,104.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.50%,2790000.0,9.245714286,1581588.2,8.312
콜 미 바이 유어 네임,이탈리아,"이탈리아,프랑스,브라질,미국","(주)디스테이션,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점",2018.3.22,3.0,2018.0,1663750988.0,198945,192,10218,기타,2,1.0,청소년 관람불가,132.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.10%,89666.66667,8.02,202222.619,8.191964286
콜드 워,폴란드,폴란드,아이 엠,2019.2.7,2.0,2019.0,229481373.0,27739,65,1587,기타,0,0.0,15세 관람가,115.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.00%,0.0,0.0,0.0,0.0
콜드 체이싱,영국,영국,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온",2019.2.20,2.0,2019.0,777401607.0,101694,480,7872,기타,2,0.0,15세 관람가,118.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00%,100000.0,7.32,182666.6667,7.198333333
콜레트,영국,"영국,미국,헝가리","(주)넥스트엔터테인먼트월드(NEW),(주)팬엔터테인먼트",2019.3.27,3.0,2019.0,409586989.0,51246,169,3385,기타,0,1.0,15세 관람가,112.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.0,0.0,0.0,0.0
콜렉션,미국,미국,(주)팝엔터테인먼트,2013.5.2,5.0,2013.0,69000552.0,9518,62,1103,미국,0,0.0,청소년 관람불가,82.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.00%,33490.25,6.375,0.0,0.0
콩: 스컬 아일랜드,미국,미국,워너브러더스 코리아(주),2017.3.8,3.0,2017.0,13990563383.0,1689717,984,56425,미국,3,1.0,12세 관람가,118.0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0.80%,840082.5,8.13,3195902.552,7.825714286
콰르텟,영국,영국,㈜영화사 백두대간,2013.3.28,3.0,2013.0,90236000.0,12717,37,832,기타,0,0.0,12세 관람가,98.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,835910.6,8.673333333,416782.5167,8.058194444
콰이어트 플레이스,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,2018.4.12,4.0,2018.0,4580889849.0,526073,677,30760,미국,4,1.0,15세 관람가,97.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30%,0.0,0.0,451605.1771,8.163059524
쾌걸 조로리의 대대대대모험,일본,일본,(주)미디어데이,2013.6.5,6.0,2013.0,173490500.0,27598,136,1272,기타,3,0.0,전체 관람가,82.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,16492.5,4.875,87506.0,8.828
쿠르스크,벨기에,벨기에,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온",2019.1.16,1.0,2019.0,356243500.0,42564,192,2960,기타,3,0.0,15세 관람가,118.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,17095.6,7.63,244086.2302,8.373968254
쿠보와 전설의 악기,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2016.10.26,10.0,2016.0,208824862.0,30525,100,2474,미국,6,1.0,전체 관람가,102.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,230725.1667,8.55,311426.6333,7.91352381
쿰바: 반쪽무늬 얼룩말의 대모험,남아프리카공화국,남아프리카공화국,(주)와이즈베이,2014.9.4,9.0,2014.0,545870400.0,75059,180,2010,기타,6,0.0,전체 관람가,85.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,75000.0,7.95,579191.6,7.639
쿵푸몽키,중국,중국,(주)박수엔터테인먼트,2018.1.25,1.0,2018.0,182202400.0,25577,194,1356,기타,0,0.0,전체 관람가,76.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,202000.0,7.576666667,0.0,0.0
쿵푸팬더3,미국,미국,(주)씨제이이엔엠,2016.1.28,1.0,2016.0,31340798156.0,3984812,1365,97404,미국,11,1.0,전체 관람가,95.0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.80%,2169000.72,7.923571429,1341379.742,7.931315476
쿵후팬더: 영웅의 탄생,중국,중국,(주)미디어데이,2013.7.4,7.0,2013.0,466173000.0,74250,197,2035,기타,1,0.0,전체 관람가,73.0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.00%,23045.5,5.624761905,8942.0,5.482857143
쿼바디스,한국,한국,"주식회사 단유필름,주식회사 푸르모디티",2014.12.10,12.0,2014.0,112982900.0,14890,16,438,한국,4,0.0,12세 관람가,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00%,4960.0,8.07,32000.0,8.373333333
크게 될 놈,한국,한국,(주)영화사오원,2019.4.18,4.0,2019.0,781972420.0,102374,447,7901,한국,2,0.0,15세 관람가,108.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,1590000.0,7.841428571,1660684.583,8.0205
크레이지 리치 아시안,미국,미국,워너브러더스 코리아(주),2018.10.25,10.0,2018.0,1333313141.0,154297,531,12370,미국,5,1.0,12세 관람가,120.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.10%,0.0,0.0,710782.3667,7.635
크롤,미국,미국,롯데컬처웍스(주)롯데엔터테인먼트,2019.11.27,11.0,2019.0,1126287080.0,140336,612,10514,미국,6,1.0,0,87.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.10%,0.0,0.0,8078.0,6.52
크루즈 패밀리,미국,미국,(주)씨제이이엔엠,2013.5.16,5.0,2013.0,6540951500.0,941824,525,21734,미국,5,1.0,전체 관람가,95.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.40%,230000.0,9.35,850301.5143,8.802519048
크리드2,미국,미국,워너브러더스 코리아(주),2019.2.21,2.0,2019.0,122284190.0,15023,298,2585,미국,2,1.0,12세 관람가,130.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.00%,129255.2,7.38,791252.6,7.76
크리미널,영국,"영국,미국",(주)영화사 빅,2016.6.22,6.0,2016.0,738985181.0,92358,351,7018,기타,6,0.0,15세 관람가,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,269078.0,7.761666667,441554.6111,7.926444444
크리미널 스쿼드,미국,미국,(주)이수C&E,2018.4.19,4.0,2018.0,236627200.0,28477,361,4131,미국,4,0.0,15세 관람가,123.0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0.00%,379000.0,7.223333333,367026.7417,7.829238095
크리미널 체이스,미국,미국,제인앤유,2018.12.4,12.0,2018.0,91635150.0,16695,6,99,미국,2,0.0,15세 관람가,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.0,0.0,37058.33333,4.484
크리스마스 호러 스토리,미국,미국,제인앤유,,,,139304530.0,26084,8,142,미국,1,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.0,0.0,13050.0,3.23
크림슨 피크,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2015.11.25,11.0,2015.0,377338400.0,46411,255,3946,미국,4,1.0,청소년 관람불가,118.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1398750.0,7.7625,1285589.926,8.163660714
클라우드 아틀라스,미국,"미국,독일",(주)넥스트엔터테인먼트월드(NEW),2013.1.9,1.0,2013.0,3385615727.0,449344,382,13627,미국,4,1.0,청소년 관람불가,172.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.20%,516551.2222,7.827777778,1517762.884,8.249142857
클라우즈 오브 실스마리아,프랑스,"프랑스,스위스,독일",(주)나이너스엔터테인먼트,2014.12.18,12.0,2014.0,263358599.0,33017,75,1203,기타,3,0.0,15세 관람가,124.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,6833.5,7.5625,106556.3857,7.42525
클라우즈 오브 실스마리아,프랑스,"프랑스,스위스,독일",(주)나이너스엔터테인먼트,2014.12.18,12.0,2014.0,171434299.0,21607,53,824,기타,3,0.0,15세 관람가,124.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,6833.5,7.5625,106556.3857,7.42525
클로버필드 10번지,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,2016.4.7,4.0,2016.0,2928428655.0,357736,575,24680,미국,3,1.0,15세 관람가,103.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.20%,350000.0,7.46,382940.1032,7.795753968
클로저,미국,미국,"(주)스튜디오디에이치엘,(주)퍼스트런,글뫼 주식회사,소니픽쳐스릴리징코리아",2017.4.20,4.0,2017.0,179775032.0,24159,99,2342,미국,0,1.0,청소년 관람불가,103.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.00%,200000.0,7.596666667,1939522.05,8.035833333
키드냅,미국,미국,(주)제이앤씨미디어그룹,2017.11.22,11.0,2017.0,214871800.0,27854,167,4098,미국,0,0.0,15세 관람가,94.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00%,14210.0,6.78,2569500.0,7.91
키즈모노가타리 I : 철혈편,일본,일본,(주)박수엔터테인먼트,2016.6.30,6.0,2016.0,187425500.0,24536,74,1399,기타,4,0.0,15세 관람가,64.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,16930.0,8.591428571,0.0,0.0
키코리키: 황금모자의 비밀,러시아,러시아,(주)영화사 빅,2017.1.25,1.0,2017.0,248074100.0,35111,211,1936,기타,4,0.0,전체 관람가,75.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,23333.33333,6.4,47777.77778,7.372222222
킥 애스 2 : 겁없는 녀석들,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2013.10.17,10.0,2013.0,92028000.0,12827,152,2158,미국,4,1.0,청소년 관람불가,102.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.00%,0.0,0.0,1175099.693,7.936666667
킨: 더 비기닝,미국,미국,판씨네마(주),2018.10.11,10.0,2018.0,151798300.0,17543,167,3470,미국,4,0.0,15세 관람가,102.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.00%,18000.0,9.26,267057.7083,8.74375
킬 유어 달링,미국,미국,(주)영화사 진진,2014.10.16,10.0,2014.0,256352020.0,32794,93,2423,미국,7,0.0,청소년 관람불가,104.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.00%,33000.0,8.24,1616057.394,7.982647619
킬러의 보디가드,미국,미국,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온",2017.8.30,8.0,2017.0,14020395800.0,1721757,482,42002,미국,3,0.0,청소년 관람불가,117.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.80%,454334.8,8.056,404762.2778,7.511555556
킬링 디어,미국,"미국,영국",오드,2018.7.12,7.0,2018.0,518464968.0,60008,68,2449,미국,3,0.0,청소년 관람불가,121.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,70933.5,8.175,874171.1429,7.969166667
킬링시즌,미국,미국,(주)팝파트너스,2013.9.5,9.0,2013.0,61282000.0,9240,102,1192,미국,4,0.0,청소년 관람불가,91.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.00%,107470.8333,5.961428571,640088.25,7.170714286
킹 아서: 제왕의 검,영국,"영국,호주,미국",워너브러더스 코리아(주),2017.5.17,5.0,2017.0,3373678655.0,415714,588,20315,기타,2,1.0,12세 관람가,126.0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.20%,2564428.571,8.368571429,1441031.567,7.605333333
킹 오브 프리즘 - 프라이드 더 히어로,일본,일본,"동우에이앤이(주),(주)박수엔터테인먼트",2017.6.10,6.0,2017.0,981891500.0,119135,92,3857,기타,3,0.0,15세 관람가,70.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,42345.5,8.6475,0.0,0.0
킹 오브 프리즘 -샤이니 세븐 스타즈-,일본,일본,동우에이앤이(주),2019.3.7,3.0,2019.0,141519690.0,16423,43,722,기타,4,0.0,12세 관람가,71.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,42345.5,8.6475,0.0,0.0
킹 오브 프리즘 (바이 프리티 리듬),일본,일본,(주)박수엔터테인먼트,2016.8.11,8.0,2016.0,859771500.0,103852,53,2291,기타,0,0.0,12세 관람가,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.0,0.0,0.0,0.0
킹 오브 프리즘 ?샤이니 세븐 스타즈- IV 루이x신x언노운,일본,일본,동우에이앤이(주),2019.5.30,5.0,2019.0,121225370.0,14502,30,584,기타,0,0.0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.0,0.0,0.0,0.0
킹스맨 : 시크릿 에이전트,미국,"미국,영국",이십세기폭스코리아(주),2015.2.11,2.0,2015.0,50369009795.0,6129681,728,139988,미국,3,1.0,청소년 관람불가,128.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.90%,2299000.0,8.282857143,450806.4841,8.033809524
킹스맨: 골든 서클,미국,"미국,영국",이십세기폭스코리아(주),2017.9.27,9.0,2017.0,40987484736.0,4945484,1687,95922,미국,3,1.0,청소년 관람불가,141.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.30%,2299000.0,8.282857143,429327.8175,8.15047619
타샤 튜더,일본,일본,(주)마노엔터테인먼트,2018.9.13,9.0,2018.0,364604850.0,46032,38,2080,기타,0,0.0,전체 관람가,104.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00%,0.0,0.0,0.0,0.0
타워,한국,한국,(주)씨제이이엔엠,2012.12.25,12.0,2012.0,22996601500.0,3166425,638,58869,한국,3,1.0,12세 관람가,135.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.50%,3125000.0,6.697142857,1319658.607,7.49375
타이밍,한국,한국,(주)스톰픽쳐스코리아,2015.12.10,12.0,2015.0,288311800.0,38232,196,2737,한국,0,0.0,15세 관람가,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,39000.0,7.806666667,0.0,0.0
타이치0 3D,홍콩,홍콩,(주)영화사 빅,2013.7.4,7.0,2013.0,119998000.0,17437,116,1508,기타,5,0.0,12세 관람가,98.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00%,9317.5,5.806666667,338270.1667,7.122166667
타이타닉,미국,미국,"씨네힐,이십세기폭스코리아(주)",2018.2.1,2.0,2018.0,432315000.0,59455,107,2780,미국,2,1.0,15세 관람가,194.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.00%,1093842.25,8.675,100283.0833,8.14875
타임 투 러브,미국,미국,(주)인벤트스톤,2014.10.23,10.0,2014.0,179611300.0,23597,201,3098,미국,0,0.0,청소년 관람불가,94.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00%,24000.0,5.86,2289372.125,7.533583333
타임 패러독스,호주,호주,(유)조이앤시네마,2015.1.7,1.0,2015.0,602296908.0,76803,232,4327,기타,3,0.0,15세 관람가,97.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00%,82980.0,7.165,314595.9524,7.385714286
타잔 3D,독일,독일,(주)싸이더스,2014.1.9,1.0,2014.0,4452845000.0,597142,527,12994,기타,2,0.0,전체 관람가,94.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.30%,0.0,0.0,563333.3333,6.7
타짜-신의 손,한국,한국,"롯데쇼핑㈜롯데엔터테인먼트,(주)싸이더스",2014.9.3,9.0,2014.0,32373120927.0,4015361,890,80584,한국,4,1.0,청소년 관람불가,147.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.90%,4230796.0,8.71,2134408.19,7.502857143
타짜: 원 아이드 잭,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트,2019.9.11,9.0,2019.0,19687029214.0,2229239,1429,66479,한국,3,1.0,청소년 관람불가,139.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.00%,1167500.0,7.61,2291591.476,7.696448413
타투,한국,한국,와이드 릴리즈(주),2015.12.10,12.0,2015.0,99255100.0,12102,133,1223,한국,0,0.0,청소년 관람불가,92.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,847205.4,6.947142857,634016.75,5.718732143
탐정 : 더 비기닝,한국,한국,(주)씨제이이엔엠,2015.9.24,9.0,2015.0,20463956973.0,2625686,764,54995,한국,2,1.0,15세 관람가,120.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.20%,0.0,0.0,2917571.429,8.183142857
